col_user,col_item,col_timestamp,col_rating
571,SUM,2018-01-28,1.0
571,BCS,2018-11-16,1.0
571,DB,2020-02-22,1.0
571,LIQT,2019-10-18,1.0
571,HCXY,2020-07-04,1.0
572,UAMY,2020-03-04,1.0
572,TVE,2018-07-02,1.0
572,NAVI,2018-10-27,1.0
572,CB,2018-11-14,1.0
572,PUMP,2020-08-10,1.0
572,STOR,2020-10-30,1.0
572,MBRX,2019-02-07,1.0
572,ACGL,2019-07-14,1.0
572,PSEC,2018-04-17,1.0
572,WMC,2020-09-01,1.0
572,CKX,2018-09-07,1.0
572,T-PC,2019-01-08,1.0
572,GLOP-PA,2020-04-07,1.0
572,AGMH,2020-07-01,1.0
572,EQH-PC,2020-11-07,1.0
572,SNFCA,2019-11-03,1.0
572,IBOC,2019-02-10,1.0
572,FCNCA,2019-03-08,1.0
572,NVEC,2019-05-04,1.0
572,MSPR,2018-06-11,1.0
572,WPRT,2018-04-05,1.0
572,NNDM,2019-05-30,1.0
572,LCNB,2019-05-07,1.0
572,PMVC,2018-09-27,1.0
572,REYN,2019-02-16,1.0
572,AMZN,2019-08-14,1.0
572,RRGB,2019-09-27,1.0
572,EVG,2020-10-05,1.0
572,SPWH,2020-09-03,1.0
572,SBCF,2018-06-23,1.0
572,HTD,2018-01-23,1.0
572,TAOP,2020-10-10,1.0
572,SIX,2020-07-21,1.0
572,CNET,2019-03-03,1.0
572,NSYS,2020-09-27,1.0
572,AEO,2019-04-30,1.0
573,SJIJ,2020-12-27,1.0
573,PMTS,2020-01-01,1.0
573,FCNCP,2019-02-05,1.0
573,BILI,2018-06-04,1.0
573,BURL,2018-02-02,1.0
573,SPWH,2018-09-30,1.0
573,LIQT,2020-07-10,1.0
573,WPRT,2019-02-14,1.0
573,AEO,2020-12-30,1.0
573,GGZ,2020-01-08,1.0
573,APTV-PA,2019-03-31,1.0
573,TRU,2020-11-03,1.0
573,KALU,2019-04-01,1.0
573,DHT,2019-07-03,1.0
573,PHM,2021-01-02,1.0
573,HTD,2018-01-28,1.0
573,OTIS,2019-07-09,1.0
573,ACGL,2019-03-24,1.0
573,HRMY,2019-07-13,1.0
573,NVEC,2020-10-26,1.0
573,XBIT,2018-02-25,1.0
573,JCTCF,2018-09-06,1.0
573,CKX,2019-11-25,1.0
573,VIIAU,2018-12-13,1.0
573,MAYS,2020-10-29,1.0
573,ADSK,2018-04-14,1.0
574,CODI-PC,2020-03-26,1.0
574,GWH,2019-09-08,1.0
574,ACGL,2020-10-04,1.0
574,FRTX,2020-08-22,1.0
574,FCNCA,2018-05-24,1.0
574,OTEX,2020-03-09,1.0
574,KIM-PM,2020-07-17,1.0
574,GOTU,2018-05-17,1.0
574,NVR,2019-10-30,1.0
574,VNTR,2019-11-12,1.0
574,CTA-PB,2018-09-05,1.0
574,SNFCA,2018-03-21,1.0
574,GGZ,2019-09-28,1.0
574,EQH-PC,2020-02-10,1.0
574,SBCF,2019-11-21,1.0
574,ARR,2020-07-01,1.0
574,CHE,2019-10-25,1.0
574,ADSK,2020-01-11,1.0
574,VFC,2020-06-23,1.0
574,AKO-A,2018-12-19,1.0
574,AREN,2020-02-14,1.0
574,BCS,2018-02-10,1.0
574,NVRO,2020-02-10,1.0
574,SIM,2019-04-24,1.0
574,LANDO,2018-08-04,1.0
574,BNTX,2019-11-29,1.0
574,LPI,2020-09-15,1.0
574,PRIF-PF,2020-07-06,1.0
574,TPL,2018-01-05,1.0
574,TXMD,2018-12-18,1.0
575,SCM,2018-05-02,1.0
575,PDT,2020-12-19,1.0
575,BW,2020-02-14,1.0
575,VNTR,2018-06-04,1.0
575,CPE,2018-10-07,1.0
575,GWH,2020-10-13,1.0
575,CNET,2020-09-04,1.0
575,GGZ,2020-03-15,1.0
575,BEKE,2019-09-26,1.0
575,HLMN,2019-07-25,1.0
575,MESO,2020-07-03,1.0
575,CAAS,2018-08-05,1.0
575,SPSC,2019-05-08,1.0
575,HUBS,2019-09-08,1.0
576,HTD,2020-05-30,1.0
576,BCS,2020-07-16,1.0
576,AKO-A,2019-07-03,1.0
576,TARS,2020-11-24,1.0
576,CAAS,2018-05-22,1.0
576,GWH,2020-06-22,1.0
576,NAVI,2020-09-08,1.0
576,BHC,2018-09-21,1.0
576,CTA-PA,2019-07-29,1.0
576,AUY,2020-07-14,1.0
576,PETS,2019-02-22,1.0
576,SPSC,2019-01-12,1.0
576,UBER,2020-07-30,1.0
576,WFC-PY,2019-05-29,1.0
576,NNDM,2020-05-05,1.0
576,AEMD,2020-10-03,1.0
576,SRLP,2020-03-09,1.0
576,XEL,2018-03-02,1.0
576,IESC,2018-12-28,1.0
576,SUM,2018-07-14,1.0
576,APTV-PA,2018-08-30,1.0
576,STOR,2019-12-19,1.0
576,ELBM,2019-12-18,1.0
576,WLYB,2020-04-10,1.0
576,NM-PH,2019-11-13,1.0
576,NTIC,2019-03-19,1.0
576,HCXY,2018-05-08,1.0
576,NVRO,2019-02-12,1.0
576,FRTX,2019-06-05,1.0
576,MAYS,2020-10-22,1.0
576,PRIF-PF,2020-02-04,1.0
576,MINM,2018-05-04,1.0
576,LPI,2018-08-09,1.0
576,NSYS,2019-03-15,1.0
576,VIIAU,2018-12-14,1.0
576,CXE,2020-11-15,1.0
576,UI,2020-04-25,1.0
576,TVE,2018-06-11,1.0
576,VNTR,2019-12-02,1.0
576,KRYS,2020-05-27,1.0
577,GOCO,2018-02-03,1.0
577,PMVC,2018-06-19,1.0
577,MARA,2020-09-29,1.0
577,SCM,2019-04-13,1.0
577,NMK-PC,2020-11-25,1.0
577,MFGP,2018-12-30,1.0
577,PHD,2018-01-30,1.0
577,OCC,2018-02-21,1.0
577,SBI,2019-09-23,1.0
577,REGN,2020-09-12,1.0
577,GH,2019-08-08,1.0
577,EGLX,2020-10-20,1.0
577,RYTM,2020-05-06,1.0
577,SPSC,2018-06-07,1.0
577,BRFS,2020-07-28,1.0
577,KMT,2019-11-01,1.0
577,XEL,2019-12-29,1.0
577,C-PK,2020-07-15,1.0
577,LFTR,2019-04-10,1.0
578,NEWT,2020-07-16,1.0
578,SYRS,2020-12-07,1.0
578,HYI,2019-02-04,1.0
578,GOCO,2020-02-29,1.0
578,KWR,2018-10-21,1.0
578,NNDM,2018-12-20,1.0
578,ARR,2020-01-12,1.0
578,XRX,2020-06-22,1.0
578,ACGL,2019-03-11,1.0
578,FCNCP,2018-10-16,1.0
578,DESP,2018-03-01,1.0
578,MINM,2018-02-15,1.0
578,VLTA,2020-01-07,1.0
578,JYAC,2020-11-22,1.0
578,STAB,2019-06-16,1.0
578,EVG,2018-03-12,1.0
578,MDJH,2020-05-21,1.0
578,TRU,2020-05-13,1.0
578,AKO-A,2020-01-27,1.0
578,JCTCF,2019-09-06,1.0
578,AMZN,2019-05-01,1.0
578,PMVC,2018-03-14,1.0
578,KIM-PM,2018-10-29,1.0
578,VERB,2018-09-17,1.0
578,AWH,2020-11-29,1.0
578,IIF,2020-04-12,1.0
578,GHG,2020-07-03,1.0
578,FNV,2019-01-31,1.0
578,MSPR,2020-09-03,1.0
578,BHC,2018-09-18,1.0
578,SISI,2020-08-07,1.0
578,PUMP,2019-03-15,1.0
578,VNTR,2019-12-01,1.0
578,KVHI,2020-03-03,1.0
578,TDS,2018-06-19,1.0
578,RCM,2019-07-24,1.0
578,NSYS,2019-07-03,1.0
578,EGLX,2019-08-28,1.0
578,NVR,2019-02-02,1.0
578,STOR,2018-02-24,1.0
579,MAYS,2020-09-12,1.0
579,SBCF,2018-05-23,1.0
579,ARR,2018-04-22,1.0
579,KALU,2019-04-27,1.0
580,LCNB,2020-02-27,1.0
580,UAMY,2020-06-15,1.0
580,NVRO,2019-03-14,1.0
580,ELBM,2018-01-17,1.0
580,JCTCF,2018-09-12,1.0
580,NNDM,2019-06-15,1.0
580,KMT,2019-10-08,1.0
580,C-PK,2019-06-03,1.0
580,STAB,2019-09-17,1.0
580,ACGL,2020-09-24,1.0
580,CNI,2018-06-07,1.0
580,KWR,2020-01-22,1.0
580,SIX,2019-07-17,1.0
580,WSTG,2018-08-13,1.0
580,RRGB,2020-06-21,1.0
580,VLTA,2020-12-19,1.0
580,GWH,2018-02-03,1.0
580,GSIT,2018-08-13,1.0
580,SBI,2018-12-23,1.0
580,REYN,2018-11-18,1.0
580,RSSS,2019-09-05,1.0
581,ACGL,2019-02-20,1.0
581,NSYS,2019-06-13,1.0
581,WMC,2018-02-14,1.0
581,WOLF,2018-10-17,1.0
581,ADSK,2020-08-11,1.0
581,GOTU,2019-09-12,1.0
581,AKO-A,2019-07-26,1.0
581,IESC,2020-07-17,1.0
581,CSTE,2020-03-07,1.0
581,PHD,2019-11-05,1.0
581,ELBM,2018-01-25,1.0
581,PSEC,2020-04-07,1.0
581,NUW,2018-06-21,1.0
581,WSTG,2020-07-22,1.0
581,PMVC,2019-07-03,1.0
581,SIM,2018-04-27,1.0
581,RCM,2020-02-28,1.0
581,FRTX,2020-04-04,1.0
581,PACB,2018-10-23,1.0
581,KIM-PM,2018-02-16,1.0
581,C-PK,2020-11-20,1.0
581,NVEC,2019-05-18,1.0
581,SAH,2019-03-09,1.0
581,CHE,2019-10-09,1.0
581,KRYS,2018-01-10,1.0
581,CINF,2019-03-26,1.0
581,TVE,2018-04-14,1.0
581,TXMD,2020-11-18,1.0
581,RRGB,2018-12-27,1.0
581,AVTR,2018-07-20,1.0
581,ESLT,2018-05-30,1.0
581,TAK,2020-01-28,1.0
582,HSTO,2020-03-19,1.0
582,OTIS,2019-08-07,1.0
582,HEES,2019-01-04,1.0
582,WLYB,2018-07-06,1.0
582,WMC,2019-10-03,1.0
582,MESO,2020-11-17,1.0
582,LFTR,2019-05-28,1.0
582,LCNB,2018-10-05,1.0
582,VFC,2019-08-01,1.0
582,GLOP-PA,2019-11-25,1.0
582,PMTS,2019-07-23,1.0
582,PHM,2018-01-05,1.0
582,BURL,2020-03-30,1.0
583,CXW,2019-09-24,1.0
583,WOLF,2018-04-25,1.0
583,SISI,2020-07-30,1.0
583,NSYS,2020-09-19,1.0
583,JCTCF,2018-08-22,1.0
583,NTB,2019-09-08,1.0
583,FRTX,2018-06-26,1.0
583,NVR,2019-05-09,1.0
583,EHI,2019-07-12,1.0
583,LANDO,2020-11-27,1.0
583,GOTU,2019-02-26,1.0
583,CTA-PB,2020-12-27,1.0
583,RCHG,2018-11-21,1.0
583,OBLG,2020-07-31,1.0
583,FNV,2018-08-20,1.0
583,RITM-PC,2019-09-03,1.0
583,CNET,2019-08-17,1.0
583,RKLB,2018-10-02,1.0
583,REGN,2019-09-16,1.0
583,SNFCA,2019-11-20,1.0
583,CINF,2018-07-31,1.0
584,MINM,2018-06-22,1.0
584,LPI,2019-04-05,1.0
584,XBIT,2018-10-04,1.0
584,IRDM,2018-08-27,1.0
584,TPL,2020-07-01,1.0
584,OR,2019-12-13,1.0
584,BURL,2019-12-10,1.0
584,DESP,2018-05-27,1.0
584,THTX,2019-08-07,1.0
584,SBCF,2020-08-27,1.0
584,LIQT,2019-04-30,1.0
584,PETS,2019-11-01,1.0
584,KRYS,2018-11-16,1.0
584,WPRT,2020-01-23,1.0
584,TRU,2018-02-24,1.0
584,SBI,2019-04-29,1.0
584,SRLP,2019-12-28,1.0
584,HCXY,2020-09-07,1.0
584,AWH,2020-05-22,1.0
584,FCNCA,2019-12-25,1.0
585,FRTX,2019-08-21,1.0
585,MINM,2020-03-13,1.0
585,KVHI,2020-07-18,1.0
585,HLMN,2020-03-08,1.0
585,PMVC,2020-10-20,1.0
585,IBOC,2019-03-15,1.0
585,ARR,2018-09-23,1.0
585,NEWT,2018-06-22,1.0
585,SISI,2020-07-24,1.0
585,TXMD,2020-12-31,1.0
585,ASX,2019-01-03,1.0
585,NM-PH,2019-05-26,1.0
585,BCS,2019-12-18,1.0
585,JYAC,2020-07-21,1.0
585,HSTO,2020-01-23,1.0
585,VIIAU,2019-03-03,1.0
585,WISA,2020-11-01,1.0
585,TAOP,2018-11-17,1.0
585,SNFCA,2019-04-18,1.0
585,RRGB,2020-10-18,1.0
585,ZWS,2019-11-29,1.0
585,RITM-PC,2019-04-01,1.0
585,MESO,2019-05-07,1.0
585,TNP,2020-08-08,1.0
585,VLTA,2021-01-07,1.0
585,PETS,2018-01-15,1.0
585,CHE,2019-02-20,1.0
585,EGLX,2019-08-29,1.0
585,XRX,2018-09-06,1.0
585,ODP,2020-04-11,1.0
585,C-PK,2019-12-04,1.0
585,GH,2018-03-31,1.0
585,DAL,2020-06-28,1.0
585,PDT,2019-01-16,1.0
585,IRDM,2020-06-15,1.0
585,GNK,2019-03-06,1.0
585,XEL,2018-06-24,1.0
586,GHG,2018-01-24,1.0
586,GH,2018-04-18,1.0
586,IESC,2019-04-16,1.0
586,FCNCP,2019-05-03,1.0
586,MAYS,2019-10-09,1.0
586,HUBS,2018-03-12,1.0
586,AIRTP,2019-09-05,1.0
586,TPL,2020-03-25,1.0
586,VBTX,2020-07-09,1.0
586,IBOC,2019-01-10,1.0
586,AWH,2020-03-01,1.0
586,PHD,2019-01-13,1.0
586,GOTU,2019-09-03,1.0
586,CARA,2019-06-04,1.0
586,OBLG,2018-12-15,1.0
586,RCM,2019-11-05,1.0
586,OTIS,2018-09-15,1.0
586,PSEC,2018-09-12,1.0
586,VLTA,2018-06-27,1.0
586,TVE,2019-09-25,1.0
586,FGF,2020-12-21,1.0
586,AEO,2019-09-10,1.0
586,PHM,2018-12-09,1.0
586,KALU,2018-12-22,1.0
586,NM-PH,2019-11-08,1.0
586,MSB,2018-04-22,1.0
586,CTA-PB,2020-04-17,1.0
586,WMC,2018-11-24,1.0
587,CARA,2019-04-23,1.0
588,ESLT,2018-02-28,1.0
588,PSEC,2020-06-14,1.0
588,AZPN,2019-02-06,1.0
588,UBER,2020-11-01,1.0
588,AREN,2018-02-17,1.0
588,SAH,2020-09-17,1.0
588,TARS,2020-06-17,1.0
588,TXMD,2018-07-21,1.0
588,HTD,2019-12-14,1.0
588,IGT,2019-03-02,1.0
588,GNK,2019-08-11,1.0
588,IESC,2020-05-11,1.0
588,SUM,2020-03-03,1.0
588,CTA-PA,2020-01-23,1.0
588,MSB,2019-12-09,1.0
588,VBTX,2019-05-06,1.0
588,FGF,2019-07-30,1.0
588,PETS,2020-11-13,1.0
588,WPRT,2020-06-07,1.0
588,OTEX,2020-09-11,1.0
588,DB,2019-09-30,1.0
588,DOOR,2019-03-28,1.0
588,UI,2019-05-24,1.0
588,PHD,2020-08-08,1.0
588,BRFS,2018-09-21,1.0
588,CARA,2019-03-14,1.0
588,SYRS,2020-10-18,1.0
588,SPWH,2020-10-30,1.0
588,DEI,2018-03-13,1.0
588,AIRTP,2020-05-29,1.0
588,MTN,2019-10-17,1.0
588,PACB,2020-06-23,1.0
588,DESP,2019-01-09,1.0
588,EQH-PC,2018-12-02,1.0
588,NAVI,2018-12-29,1.0
588,WMC,2019-05-09,1.0
588,HEES,2020-10-21,1.0
588,NEWT,2019-03-21,1.0
589,IESC,2019-08-08,1.0
589,HLMN,2018-12-16,1.0
589,BNTX,2020-08-14,1.0
589,PHD,2020-02-05,1.0
589,KALU,2018-01-30,1.0
589,KIM-PM,2020-10-19,1.0
589,MSPR,2020-06-03,1.0
589,JYAC,2019-07-19,1.0
589,TARS,2019-05-24,1.0
589,SAVE,2019-12-20,1.0
589,TPL,2020-12-06,1.0
589,GGZ,2020-09-28,1.0
589,SIX,2020-03-13,1.0
589,SISI,2018-08-18,1.0
589,HTD,2018-11-08,1.0
589,AREN,2020-06-08,1.0
589,NTIC,2019-06-03,1.0
589,VFC,2019-01-16,1.0
589,VNTR,2019-07-28,1.0
589,WPRT,2019-05-15,1.0
589,NTB,2019-03-23,1.0
589,DESP,2019-04-12,1.0
589,LEA,2019-04-11,1.0
589,PETS,2020-11-20,1.0
589,ADSK,2018-03-12,1.0
589,SJIJ,2020-10-18,1.0
589,FCNCA,2018-04-21,1.0
589,VBTX,2018-01-30,1.0
589,CHD,2019-04-23,1.0
589,CAAS,2020-09-14,1.0
589,ACGL,2018-11-02,1.0
589,JCTCF,2020-12-05,1.0
589,CB,2018-09-20,1.0
590,MFGP,2018-05-20,1.0
590,VLTA,2018-10-07,1.0
591,FRTX,2019-06-30,1.0
591,DESP,2020-07-23,1.0
591,DB,2019-09-07,1.0
591,OR,2018-11-30,1.0
591,NAVI,2020-04-20,1.0
591,TXMD,2018-07-30,1.0
591,EGLX,2020-10-27,1.0
591,RYTM,2019-03-14,1.0
591,ARR,2019-04-24,1.0
591,MSB,2018-10-24,1.0
591,IBOC,2018-07-29,1.0
591,MESO,2019-05-24,1.0
591,BNTX,2019-10-11,1.0
591,CHE,2018-03-07,1.0
591,VIIAU,2020-01-21,1.0
591,GNK,2019-02-20,1.0
591,MFGP,2020-03-06,1.0
591,NSYS,2020-05-23,1.0
591,CARA,2020-09-19,1.0
591,PETS,2019-11-27,1.0
592,CXE,2018-09-01,1.0
592,RSSS,2018-02-09,1.0
592,LCNB,2019-01-24,1.0
592,IIF,2019-12-26,1.0
592,EGLX,2020-03-04,1.0
592,FCNCA,2018-11-02,1.0
592,GNK,2019-05-17,1.0
592,CINF,2018-03-11,1.0
592,VERB,2020-08-21,1.0
592,AREN,2020-03-06,1.0
592,CXW,2019-04-27,1.0
592,THTX,2019-03-27,1.0
592,MSPR,2019-01-15,1.0
592,EVG,2020-12-29,1.0
592,PUMP,2018-08-20,1.0
592,SCM,2019-02-01,1.0
592,ELBM,2018-11-29,1.0
592,GOCO,2019-08-24,1.0
592,CNET,2018-08-21,1.0
592,WISA,2018-10-22,1.0
592,XEL,2020-03-24,1.0
592,PMVC,2019-07-27,1.0
592,UAMY,2018-03-18,1.0
592,WFC-PY,2018-11-11,1.0
592,NUW,2018-08-31,1.0
593,TAOP,2019-04-02,1.0
593,HTD,2018-11-16,1.0
593,PHM,2020-04-12,1.0
593,KMT,2020-07-29,1.0
593,GLOP-PA,2020-03-01,1.0
593,STAB,2020-07-27,1.0
593,VLTA,2020-12-30,1.0
593,FCNCP,2020-06-02,1.0
593,GSIT,2020-06-25,1.0
593,IBOC,2018-12-08,1.0
593,WLYB,2019-04-14,1.0
593,XRX,2021-01-03,1.0
593,EVG,2020-04-27,1.0
593,LEA,2018-03-31,1.0
593,NTIC,2020-12-18,1.0
594,EGLX,2018-04-27,1.0
594,SPSC,2018-10-13,1.0
594,KIM-PM,2020-05-10,1.0
594,KVHI,2018-12-12,1.0
594,SAVE,2020-01-24,1.0
594,WISA,2020-04-24,1.0
594,CARA,2020-08-06,1.0
594,NUW,2018-09-03,1.0
594,VNTR,2019-10-18,1.0
594,LANDO,2019-07-16,1.0
594,UI,2020-03-18,1.0
594,CSTE,2020-09-16,1.0
594,HLMN,2020-02-23,1.0
594,ODP,2018-04-04,1.0
594,HEES,2019-07-19,1.0
594,FCNCA,2018-08-26,1.0
594,CHE,2019-08-14,1.0
594,AREN,2020-04-04,1.0
594,PSEC,2019-03-18,1.0
594,PDT,2020-06-14,1.0
594,VERB,2019-06-22,1.0
594,IBOC,2019-06-15,1.0
594,AGMH,2019-11-28,1.0
594,MFGP,2019-09-13,1.0
594,HRMY,2020-11-25,1.0
595,TRU,2019-11-23,1.0
595,NUW,2020-09-14,1.0
595,JKHY,2018-01-13,1.0
596,NEWT,2018-05-23,1.0
596,JKHY,2019-03-07,1.0
596,SCM,2018-09-11,1.0
596,OR,2020-03-27,1.0
596,AGMH,2020-12-23,1.0
596,SAH,2018-09-14,1.0
596,LFTR,2019-06-03,1.0
596,SRLP,2020-04-27,1.0
596,KALU,2018-09-12,1.0
596,AWH,2018-05-23,1.0
596,SIM,2018-01-28,1.0
596,SNFCA,2020-10-20,1.0
596,GOCO,2018-08-23,1.0
596,TDS,2018-11-10,1.0
596,GHG,2018-12-01,1.0
597,WOLF,2020-06-30,1.0
597,RSSS,2020-05-25,1.0
597,FGF,2019-01-05,1.0
597,BCS,2018-03-05,1.0
597,HSTO,2020-06-09,1.0
597,AIRTP,2019-09-20,1.0
597,HTD,2018-05-13,1.0
597,ASX,2020-04-24,1.0
597,PUMP,2019-05-29,1.0
597,MAYS,2020-11-30,1.0
597,GWH,2020-01-30,1.0
597,VTVT,2019-09-08,1.0
597,CXE,2018-06-22,1.0
597,NMK-PC,2018-11-23,1.0
597,SRLP,2019-10-31,1.0
597,IIF,2018-10-23,1.0
597,NM-PH,2019-12-01,1.0
597,OCC,2019-12-09,1.0
598,RSSS,2018-09-09,1.0
598,NTIC,2020-07-18,1.0
598,T-PC,2019-03-20,1.0
598,SUM,2019-08-24,1.0
598,DHT,2020-09-11,1.0
598,UAMY,2018-10-10,1.0
599,KRYS,2020-04-13,1.0
599,NTB,2018-11-18,1.0
599,IESC,2019-12-28,1.0
599,KVHI,2018-07-29,1.0
599,WMC,2018-07-03,1.0
599,DHT,2018-08-24,1.0
599,VERB,2019-12-04,1.0
599,ODP,2019-08-24,1.0
599,MFGP,2020-03-07,1.0
599,THTX,2020-06-07,1.0
599,HTD,2020-02-21,1.0
599,EHI,2019-06-15,1.0
599,RYTM,2019-09-19,1.0
599,NVRO,2019-06-28,1.0
599,KALU,2020-11-23,1.0
599,PDT,2019-10-01,1.0
599,VBTX,2019-01-26,1.0
599,OBLG,2018-08-11,1.0
599,OCC,2018-11-28,1.0
599,IRDM,2018-09-03,1.0
599,WPRT,2018-01-25,1.0
599,GHG,2020-09-29,1.0
600,BEKE,2020-02-20,1.0
600,IRDM,2019-11-19,1.0
600,LCNB,2018-03-24,1.0
600,MINM,2020-10-11,1.0
600,SJIJ,2019-05-13,1.0
600,MAYS,2020-09-25,1.0
600,CNET,2020-05-16,1.0
600,CHD,2019-07-12,1.0
600,APTV-PA,2020-09-12,1.0
600,NSYS,2018-06-09,1.0
600,C-PK,2019-12-07,1.0
600,VTVT,2018-12-30,1.0
600,FGF,2018-07-22,1.0
600,STAB,2020-01-02,1.0
600,ONB,2018-01-13,1.0
600,EQH-PC,2020-05-22,1.0
600,NVEC,2018-06-01,1.0
600,HCXY,2020-08-24,1.0
600,TDS,2018-09-07,1.0
600,ZWS,2019-04-24,1.0
600,STOR,2019-07-30,1.0
600,AZPN,2020-07-09,1.0
600,ASX,2018-10-19,1.0
600,BURL,2020-07-09,1.0
600,HTD,2018-05-31,1.0
600,GOTU,2019-10-27,1.0
600,CINF,2020-01-15,1.0
600,MARA,2018-04-05,1.0
600,NMK-PC,2019-08-22,1.0
600,GSIT,2018-05-29,1.0
600,VFC,2019-02-16,1.0
600,CIFR,2020-08-20,1.0
600,DAL,2019-03-01,1.0
600,CXW,2018-06-11,1.0
600,LEA,2018-11-03,1.0
600,VERB,2019-11-14,1.0
601,HEES,2020-08-23,1.0
601,LEA,2019-05-31,1.0
601,NUW,2018-05-13,1.0
601,CSTE,2019-11-11,1.0
601,PACB,2019-04-22,1.0
602,TRU,2020-01-01,1.0
602,KRYS,2018-08-01,1.0
602,MESO,2020-11-06,1.0
602,EGLX,2019-06-28,1.0
602,NVRO,2018-05-17,1.0
602,HCXY,2019-12-15,1.0
602,RYTM,2020-11-03,1.0
602,EQH-PC,2020-03-25,1.0
602,MINM,2019-03-13,1.0
602,CB,2019-11-17,1.0
602,GOTU,2018-01-05,1.0
602,CIFR,2019-05-10,1.0
602,RRGB,2018-05-28,1.0
602,DHT,2018-01-01,1.0
602,VFC,2020-12-29,1.0
602,SJIJ,2019-09-19,1.0
602,SISI,2020-06-13,1.0
602,MTN,2020-05-22,1.0
602,IIF,2018-09-21,1.0
602,SYRS,2018-12-15,1.0
602,HLMN,2020-10-28,1.0
602,GH,2020-10-13,1.0
603,MFGP,2019-05-27,1.0
603,CHE,2018-07-18,1.0
603,RRGB,2019-03-29,1.0
603,CODI-PC,2018-08-26,1.0
603,THTX,2018-03-01,1.0
603,DHT,2019-12-11,1.0
603,ONB,2019-08-25,1.0
603,OTIS,2018-03-24,1.0
603,C-PK,2019-10-28,1.0
604,WLYB,2018-06-11,1.0
604,CODI-PC,2019-04-16,1.0
604,OXY,2020-01-29,1.0
604,HSTO,2018-05-27,1.0
604,SCM,2020-06-06,1.0
604,ACGL,2018-08-25,1.0
604,DB,2019-08-27,1.0
604,NTIC,2019-10-22,1.0
604,GH,2019-12-12,1.0
604,KWR,2018-08-27,1.0
604,WMC,2019-04-26,1.0
604,SNFCA,2019-11-30,1.0
604,XRX,2018-03-17,1.0
604,VIIAU,2019-07-24,1.0
604,PACB,2018-01-02,1.0
604,HEES,2020-07-13,1.0
604,KALU,2018-09-11,1.0
604,ASX,2018-09-17,1.0
604,BEKE,2018-02-10,1.0
604,TAK,2018-07-11,1.0
604,TVE,2020-06-18,1.0
604,HCXY,2018-08-25,1.0
604,OCC,2019-06-12,1.0
604,MSB,2018-07-31,1.0
604,JCTCF,2020-10-29,1.0
604,PMVC,2018-06-14,1.0
604,CARA,2020-01-31,1.0
604,RCM,2019-05-10,1.0
605,CNI,2020-09-25,1.0
605,SBCF,2018-03-12,1.0
606,WSTG,2019-09-25,1.0
606,LFTR,2020-09-13,1.0
606,MTN,2019-08-17,1.0
606,SBCF,2019-04-14,1.0
606,KWR,2018-04-10,1.0
606,HYI,2019-11-24,1.0
606,GOCO,2018-07-04,1.0
606,SYRS,2020-06-25,1.0
606,FCNCA,2019-06-05,1.0
606,CODI-PC,2019-08-07,1.0
606,WMC,2019-05-18,1.0
606,CINF,2019-04-12,1.0
606,RCM,2020-12-21,1.0
606,NVR,2018-10-14,1.0
606,FNV,2018-03-17,1.0
606,TRU,2018-12-11,1.0
606,OBLG,2020-10-06,1.0
606,DHT,2018-07-04,1.0
606,MSPR,2018-10-19,1.0
606,GGZ,2019-04-06,1.0
606,TAK,2020-08-19,1.0
607,HRMY,2018-03-25,1.0
607,SBCF,2019-04-07,1.0
607,REYN,2018-02-16,1.0
607,GNK,2019-02-17,1.0
607,BILI,2020-01-02,1.0
607,AUY,2020-11-14,1.0
607,VNTR,2018-07-17,1.0
607,MTN,2020-05-31,1.0
607,DOOR,2020-01-09,1.0
607,WMC,2020-04-02,1.0
607,NSYS,2019-11-09,1.0
607,XBIT,2020-06-24,1.0
608,MINM,2020-06-08,1.0
608,FCNCP,2018-12-11,1.0
608,AREN,2019-03-07,1.0
608,OTEX,2020-03-17,1.0
608,CXE,2019-12-12,1.0
608,PMVC,2020-12-15,1.0
608,NVRO,2018-12-26,1.0
608,KMT,2020-03-21,1.0
608,DB,2020-01-13,1.0
608,TRU,2019-02-17,1.0
608,WOLF,2020-05-24,1.0
608,CHE,2019-12-24,1.0
608,AKO-A,2018-09-02,1.0
608,IESC,2020-02-20,1.0
608,FRTX,2018-01-18,1.0
608,NTIC,2019-07-11,1.0
608,NUW,2019-09-21,1.0
608,IBOC,2018-09-23,1.0
608,NSYS,2018-04-06,1.0
608,LEA,2018-03-28,1.0
608,EHI,2018-03-01,1.0
608,IRDM,2019-09-30,1.0
608,TVE,2019-11-19,1.0
608,OCC,2019-03-15,1.0
608,JCTCF,2019-03-19,1.0
608,ORC,2019-09-27,1.0
608,STOR,2020-04-21,1.0
608,ADSK,2019-09-25,1.0
608,SNFCA,2020-11-03,1.0
608,NTB,2018-11-19,1.0
608,PHD,2020-09-19,1.0
609,CSTE,2020-05-09,1.0
609,MTN,2020-02-06,1.0
609,ODP,2019-08-30,1.0
609,GNK,2020-02-14,1.0
609,BURL,2018-09-15,1.0
609,NAVI,2018-01-12,1.0
609,KIM-PM,2019-11-11,1.0
609,AIRTP,2020-04-08,1.0
609,STOR,2019-11-04,1.0
609,REGN,2018-12-10,1.0
609,TAK,2018-12-07,1.0
609,SRLP,2019-05-13,1.0
609,TVE,2019-03-11,1.0
609,PSEC,2018-03-15,1.0
609,NMK-PC,2018-11-25,1.0
609,LIQT,2019-03-25,1.0
